dates,P_1_1,P_1_2,P_1_3,P_1_4,P_1_5,P_1_6,P_1_7,P_1_8,P_2_1,P_2_2,P_2_3,P_2_4,P_2_5,P_2_6,P_2_7,P_2_8,P_3_1,P_3_2,P_3_3,P_3_4,P_3_5,P_3_6,P_3_7,P_3_8,P_4_1,P_4_2,P_4_3,P_4_4,P_4_5,P_4_6,P_4_7,P_4_8,P_5_1,P_5_2,P_5_3,P_5_4,P_5_5,P_5_6,P_5_7,P_5_8
5/12/20 9:00,0.1967,0.3277,0.3148,NaN,NaN,NaN,NaN,0.1501,0.2308,0.3398,0.3617,NaN,NaN,NaN,NaN,NaN,0.2477,0.2882,0.2899,NaN,NaN,NaN,NaN,0.264,0.2487,0.356,0.3942,NaN,NaN,NaN,NaN,NaN,0.2645,0.3695,NaN,NaN,NaN,NaN,NaN,0.1891
5/12/20 10:00,0.1968,0.3275,0.3147,NaN,NaN,NaN,NaN,0.1509,0.2305,0.3395,0.3617,NaN,NaN,NaN,NaN,NaN,0.2481,0.2882,0.2898,NaN,NaN,NaN,NaN,0.264,0.2488,0.3559,0.3942,NaN,NaN,NaN,NaN,NaN,0.2647,0.3694,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 11:00,0.1969,0.3274,0.3145,NaN,NaN,NaN,NaN,0.1502,0.2305,0.3395,0.3616,NaN,NaN,NaN,NaN,NaN,0.2486,0.288,0.2898,NaN,NaN,NaN,NaN,0.2639,0.2489,0.3558,0.3941,NaN,NaN,NaN,NaN,NaN,0.265,0.3694,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 12:00,0.1968,0.3273,0.3143,NaN,NaN,NaN,NaN,0.1504,0.2291,0.3395,0.3614,NaN,NaN,NaN,NaN,NaN,0.2487,0.2883,0.2894,NaN,NaN,NaN,NaN,0.264,0.2489,0.3558,0.394,NaN,NaN,NaN,NaN,NaN,0.265,0.3694,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 13:00,0.1968,0.3271,0.314,NaN,NaN,NaN,NaN,0.1501,0.2276,0.3394,0.3613,NaN,NaN,NaN,NaN,NaN,0.2489,0.2883,0.2893,NaN,NaN,NaN,NaN,0.2639,0.249,0.3556,0.3938,NaN,NaN,NaN,NaN,NaN,0.2653,0.3694,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 14:00,0.1966,0.3271,0.3135,NaN,NaN,NaN,NaN,0.1499,0.2277,0.3395,0.361,NaN,NaN,NaN,NaN,NaN,0.2489,0.2889,0.2886,NaN,NaN,NaN,NaN,0.264,0.249,0.3555,0.3935,NaN,NaN,NaN,NaN,NaN,0.2655,0.3693,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 15:00,0.1963,0.3271,0.3131,NaN,NaN,NaN,NaN,0.15,0.2279,0.3393,0.3607,NaN,NaN,NaN,NaN,NaN,0.2487,0.2881,0.2885,NaN,NaN,NaN,NaN,0.264,0.2489,0.3554,0.3933,NaN,NaN,NaN,NaN,NaN,0.2656,0.3692,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 16:00,0.1961,0.3265,0.3125,NaN,NaN,NaN,NaN,0.1499,0.2267,0.3391,0.3604,NaN,NaN,NaN,NaN,NaN,0.2487,0.2877,0.2882,NaN,NaN,NaN,NaN,0.264,0.2489,0.3551,0.3929,NaN,NaN,NaN,NaN,NaN,0.2657,0.3691,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 17:00,0.1958,0.3258,0.312,NaN,NaN,NaN,NaN,0.15,0.2264,0.339,0.3601,NaN,NaN,NaN,NaN,NaN,0.2485,0.2872,0.2877,NaN,NaN,NaN,NaN,0.264,0.2489,0.355,0.3927,NaN,NaN,NaN,NaN,NaN,0.2657,0.369,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 18:00,0.1955,0.3254,0.3115,NaN,NaN,NaN,NaN,0.1501,0.2263,0.3391,0.3598,NaN,NaN,NaN,NaN,NaN,0.2484,0.2873,0.287,NaN,NaN,NaN,NaN,0.264,0.2488,0.3549,0.3924,NaN,NaN,NaN,NaN,NaN,0.2658,0.3688,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 19:00,0.195,0.3262,0.3112,NaN,NaN,NaN,NaN,0.1502,0.2254,0.3393,0.3597,NaN,NaN,NaN,NaN,NaN,0.2482,0.2874,0.2866,NaN,NaN,NaN,NaN,0.2641,0.2485,0.3549,0.3924,NaN,NaN,NaN,NaN,NaN,0.2655,0.3688,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 20:00,0.1943,0.3257,0.3112,NaN,NaN,NaN,NaN,0.15,0.2248,0.3395,0.3597,NaN,NaN,NaN,NaN,NaN,0.2476,0.2884,0.287,NaN,NaN,NaN,NaN,0.2641,0.2481,0.3549,0.3924,NaN,NaN,NaN,NaN,NaN,0.2651,0.3688,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 21:00,0.1938,0.3254,0.3112,NaN,NaN,NaN,NaN,0.1507,0.2243,0.3394,0.3597,NaN,NaN,NaN,NaN,NaN,0.247,0.2884,0.2866,NaN,NaN,NaN,NaN,0.264,0.2478,0.3549,0.3925,NaN,NaN,NaN,NaN,NaN,0.2647,0.3688,NaN,NaN,NaN,NaN,NaN,0.1891
5/12/20 22:00,0.1934,0.3253,0.3113,NaN,NaN,NaN,NaN,0.15,0.2249,0.3389,0.3598,NaN,NaN,NaN,NaN,NaN,0.2467,0.2879,0.2867,NaN,NaN,NaN,NaN,0.2641,0.2474,0.3549,0.3926,NaN,NaN,NaN,NaN,NaN,0.2643,0.3688,NaN,NaN,NaN,NaN,NaN,0.1892
5/12/20 23:00,0.1929,0.325,0.3113,NaN,NaN,NaN,NaN,0.1499,0.2238,0.339,0.3598,NaN,NaN,NaN,NaN,NaN,0.2463,0.2873,0.2868,NaN,NaN,NaN,NaN,0.264,0.2471,0.3548,0.3927,NaN,NaN,NaN,NaN,NaN,0.264,0.3687,NaN,NaN,NaN,NaN,NaN,0.1892
5/13/20 0:00,0.1926,0.3248,0.3113,NaN,NaN,NaN,NaN,0.15,0.2235,0.3388,0.3598,NaN,NaN,NaN,NaN,NaN,0.2461,0.2869,0.2869,NaN,NaN,NaN,NaN,0.264,0.2469,0.3547,0.3927,NaN,NaN,NaN,NaN,NaN,0.2638,0.3687,NaN,NaN,NaN,NaN,NaN,0.1891
5/13/20 1:00,0.1924,0.3247,0.3113,NaN,NaN,NaN,NaN,0.1501,0.2241,0.3388,0.3598,NaN,NaN,NaN,NaN,NaN,0.2458,0.2865,0.2868,NaN,NaN,NaN,NaN,0.264,0.2468,0.3546,0.3928,NaN,NaN,NaN,NaN,NaN,0.2636,0.3686,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 2:00,0.1922,0.3246,0.3113,NaN,NaN,NaN,NaN,0.1501,0.2242,0.3388,0.3598,NaN,NaN,NaN,NaN,NaN,0.2457,0.2865,0.2868,NaN,NaN,NaN,NaN,0.2641,0.2465,0.3546,0.3928,NaN,NaN,NaN,NaN,NaN,0.2635,0.3685,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 3:00,0.1926,0.3246,0.3112,NaN,NaN,NaN,NaN,0.15,0.2245,0.3388,0.3598,NaN,NaN,NaN,NaN,NaN,0.2454,0.2866,0.287,NaN,NaN,NaN,NaN,0.2641,0.2464,0.3545,0.3928,NaN,NaN,NaN,NaN,NaN,0.2633,0.3684,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 4:00,0.1925,0.3245,0.3112,NaN,NaN,NaN,NaN,0.1504,0.2247,0.3388,0.3597,NaN,NaN,NaN,NaN,NaN,0.2453,0.2872,0.2866,NaN,NaN,NaN,NaN,0.2641,0.2462,0.3544,0.3928,NaN,NaN,NaN,NaN,NaN,0.2631,0.3684,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 5:00,0.1923,0.3244,0.3112,NaN,NaN,NaN,NaN,0.1502,0.2247,0.3386,0.3597,NaN,NaN,NaN,NaN,NaN,0.2451,0.2869,0.2867,NaN,NaN,NaN,NaN,0.2641,0.2461,0.3544,0.3928,NaN,NaN,NaN,NaN,NaN,0.263,0.3683,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 6:00,0.1922,0.3243,0.3111,NaN,NaN,NaN,NaN,0.1502,0.2246,0.3384,0.3597,NaN,NaN,NaN,NaN,NaN,0.245,0.2876,0.2876,NaN,NaN,NaN,NaN,0.2641,0.246,0.3543,0.3928,NaN,NaN,NaN,NaN,NaN,0.2629,0.3683,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 7:00,0.192,0.3242,0.3111,NaN,NaN,NaN,NaN,0.15,0.2234,0.3384,0.3597,NaN,NaN,NaN,NaN,NaN,0.2449,0.287,0.2871,NaN,NaN,NaN,NaN,0.264,0.2459,0.3543,0.3928,NaN,NaN,NaN,NaN,NaN,0.2629,0.3683,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 8:00,0.1918,0.3242,0.3111,NaN,NaN,NaN,NaN,0.15,0.2227,0.3384,0.3597,NaN,NaN,NaN,NaN,NaN,0.2448,0.2861,0.2871,NaN,NaN,NaN,NaN,0.264,0.2458,0.3543,0.3928,NaN,NaN,NaN,NaN,NaN,0.2628,0.3683,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 9:00,0.1917,0.3245,0.311,NaN,NaN,NaN,NaN,0.1504,0.2227,0.3387,0.3596,NaN,NaN,NaN,NaN,NaN,0.2449,0.2858,0.2891,NaN,NaN,NaN,NaN,0.264,0.2458,0.3542,0.3928,NaN,NaN,NaN,NaN,NaN,0.2627,0.3683,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 10:00,0.1927,0.3251,0.311,NaN,NaN,NaN,NaN,0.1501,0.2249,0.3392,0.3596,NaN,NaN,NaN,NaN,NaN,0.2459,0.2858,0.2871,NaN,NaN,NaN,NaN,0.264,0.247,0.3542,0.3928,NaN,NaN,NaN,NaN,NaN,0.2637,0.3683,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 11:00,0.1951,0.3259,0.311,NaN,NaN,NaN,NaN,0.15,0.2278,0.3391,0.3595,NaN,NaN,NaN,NaN,NaN,0.2481,0.2863,0.2863,NaN,NaN,NaN,NaN,0.264,0.2503,0.3542,0.3928,NaN,NaN,NaN,NaN,NaN,0.2666,0.3683,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 12:00,0.1961,0.3255,0.3109,NaN,NaN,NaN,NaN,0.1501,0.2286,0.3394,0.3595,NaN,NaN,NaN,NaN,NaN,0.2493,0.2868,0.2862,NaN,NaN,NaN,NaN,0.2642,0.2513,0.3542,0.3928,NaN,NaN,NaN,NaN,NaN,0.2677,0.3683,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 13:00,0.1969,0.3253,0.3108,NaN,NaN,NaN,NaN,0.1513,0.2291,0.3394,0.3594,NaN,NaN,NaN,NaN,NaN,0.2502,0.2865,0.286,NaN,NaN,NaN,NaN,0.2642,0.252,0.3542,0.3927,NaN,NaN,NaN,NaN,NaN,0.2685,0.3683,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 14:00,0.1976,0.3249,0.3104,NaN,NaN,NaN,NaN,0.1503,0.2297,0.3398,0.3591,NaN,NaN,NaN,NaN,NaN,0.251,0.2873,0.2856,NaN,NaN,NaN,NaN,0.2641,0.2527,0.3541,0.3926,NaN,NaN,NaN,NaN,NaN,0.2693,0.3683,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 15:00,0.1981,0.3242,0.3097,NaN,NaN,NaN,NaN,0.1503,0.23,0.3394,0.3587,NaN,NaN,NaN,NaN,NaN,0.2516,0.2867,0.2848,NaN,NaN,NaN,NaN,0.2641,0.2534,0.3539,0.3921,NaN,NaN,NaN,NaN,NaN,0.2702,0.368,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 16:00,0.1977,0.3239,0.3086,NaN,NaN,NaN,NaN,0.15,0.2295,0.3391,0.3579,NaN,NaN,NaN,NaN,NaN,0.2515,0.2859,0.2835,NaN,NaN,NaN,NaN,0.2641,0.2537,0.3535,0.3914,NaN,NaN,NaN,NaN,NaN,0.2704,0.3675,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 17:00,0.1967,0.323,0.3076,NaN,NaN,NaN,NaN,0.1502,0.2287,0.3382,0.3571,NaN,NaN,NaN,NaN,NaN,0.2508,0.2854,0.2823,NaN,NaN,NaN,NaN,0.2641,0.2536,0.3529,0.3906,NaN,NaN,NaN,NaN,NaN,0.2703,0.3668,NaN,NaN,NaN,NaN,NaN,0.1892
5/13/20 18:00,0.1959,0.3219,0.3073,NaN,NaN,NaN,NaN,0.15,0.228,0.3382,0.357,NaN,NaN,NaN,NaN,NaN,0.2504,0.2861,0.2821,NaN,NaN,NaN,NaN,0.2641,0.2533,0.3529,0.3905,NaN,NaN,NaN,NaN,NaN,0.27,0.3667,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 19:00,0.1954,0.3214,0.307,NaN,NaN,NaN,NaN,0.15,0.2276,0.3381,0.3569,NaN,NaN,NaN,NaN,NaN,0.2519,0.2866,0.282,NaN,NaN,NaN,NaN,0.2641,0.253,0.3529,0.3904,NaN,NaN,NaN,NaN,NaN,0.2698,0.3667,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 20:00,0.1948,0.3214,0.307,NaN,NaN,NaN,NaN,0.15,0.2272,0.3382,0.357,NaN,NaN,NaN,NaN,NaN,0.2535,0.2868,0.2822,NaN,NaN,NaN,NaN,0.2641,0.2528,0.3529,0.3905,NaN,NaN,NaN,NaN,NaN,0.2696,0.3667,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 21:00,0.1944,0.3215,0.3071,NaN,NaN,NaN,NaN,0.1504,0.227,0.3383,0.3571,NaN,NaN,NaN,NaN,NaN,0.2498,0.2861,0.2823,NaN,NaN,NaN,NaN,0.2645,0.2525,0.353,0.3907,NaN,NaN,NaN,NaN,NaN,0.2693,0.3668,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 22:00,0.1939,0.3221,0.3072,NaN,NaN,NaN,NaN,0.1505,0.2269,0.3383,0.3572,NaN,NaN,NaN,NaN,NaN,0.2525,0.2863,0.2826,NaN,NaN,NaN,NaN,0.2648,0.2524,0.3531,0.391,NaN,NaN,NaN,NaN,NaN,0.2691,0.3669,NaN,NaN,NaN,NaN,NaN,0.1893
5/13/20 23:00,0.194,0.3217,0.3073,NaN,NaN,NaN,NaN,0.1504,0.227,0.3382,0.3574,NaN,NaN,NaN,NaN,NaN,0.2507,0.2864,0.2827,NaN,NaN,NaN,NaN,0.2661,0.2522,0.3531,0.3912,NaN,NaN,NaN,NaN,NaN,0.269,0.367,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 0:00,0.1939,0.3213,0.3074,NaN,NaN,NaN,NaN,0.1505,0.2269,0.3383,0.3575,NaN,NaN,NaN,NaN,NaN,0.2488,0.2854,0.2827,NaN,NaN,NaN,NaN,0.2661,0.2521,0.3531,0.3913,NaN,NaN,NaN,NaN,NaN,0.2689,0.3671,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 1:00,0.1938,0.3215,0.3075,NaN,NaN,NaN,NaN,0.1533,0.2269,0.3384,0.3575,NaN,NaN,NaN,NaN,NaN,0.2494,0.2869,0.2828,NaN,NaN,NaN,NaN,0.2663,0.252,0.3531,0.3914,NaN,NaN,NaN,NaN,NaN,0.2689,0.3671,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 2:00,0.1936,0.3217,0.3075,NaN,NaN,NaN,NaN,0.1541,0.227,0.3384,0.3576,NaN,NaN,NaN,NaN,NaN,0.2552,0.2866,0.2831,NaN,NaN,NaN,NaN,0.2656,0.252,0.3531,0.3916,NaN,NaN,NaN,NaN,NaN,0.2688,0.3672,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 3:00,0.1941,0.3216,0.3075,NaN,NaN,NaN,NaN,0.1543,0.227,0.3384,0.3576,NaN,NaN,NaN,NaN,NaN,0.2486,0.2856,0.2829,NaN,NaN,NaN,NaN,0.2644,0.2519,0.3532,0.3917,NaN,NaN,NaN,NaN,NaN,0.2688,0.3672,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 4:00,0.1937,0.3217,0.3076,NaN,NaN,NaN,NaN,0.1508,0.2266,0.3385,0.3577,NaN,NaN,NaN,NaN,NaN,0.2485,0.2853,0.283,NaN,NaN,NaN,NaN,0.2641,0.2518,0.3532,0.3918,NaN,NaN,NaN,NaN,NaN,0.2686,0.3673,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 5:00,0.1929,0.3214,0.3077,NaN,NaN,NaN,NaN,0.1526,0.2263,0.3386,0.3577,NaN,NaN,NaN,NaN,NaN,0.2485,0.2853,0.2831,NaN,NaN,NaN,NaN,0.2642,0.2515,0.3532,0.3919,NaN,NaN,NaN,NaN,NaN,0.2682,0.3673,NaN,NaN,NaN,NaN,NaN,0.1892
5/14/20 6:00,0.1925,0.3213,0.3077,NaN,NaN,NaN,NaN,0.1517,0.2261,0.3385,0.3578,NaN,NaN,NaN,NaN,NaN,0.2481,0.2853,0.2832,NaN,NaN,NaN,NaN,0.2643,0.2512,0.3531,0.3919,NaN,NaN,NaN,NaN,NaN,0.2679,0.3672,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 7:00,0.1925,0.3213,0.3077,NaN,NaN,NaN,NaN,0.1504,0.2262,0.3384,0.3578,NaN,NaN,NaN,NaN,NaN,0.248,0.2851,0.2832,NaN,NaN,NaN,NaN,0.2649,0.251,0.353,0.392,NaN,NaN,NaN,NaN,NaN,0.2678,0.3672,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 8:00,0.1928,0.3211,0.3077,NaN,NaN,NaN,NaN,0.1508,0.2266,0.3383,0.3578,NaN,NaN,NaN,NaN,NaN,0.2481,0.2849,0.2832,NaN,NaN,NaN,NaN,0.2642,0.2512,0.3529,0.3921,NaN,NaN,NaN,NaN,NaN,0.2678,0.3672,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 9:00,0.1929,0.3211,0.3076,NaN,NaN,NaN,NaN,0.1537,0.2272,0.3383,0.3577,NaN,NaN,NaN,NaN,NaN,0.2482,0.2847,0.283,NaN,NaN,NaN,NaN,0.2642,0.2514,0.3529,0.3921,NaN,NaN,NaN,NaN,NaN,0.2681,0.3671,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 10:00,0.1933,0.3209,0.3067,NaN,NaN,NaN,NaN,0.1548,0.2277,0.3377,0.357,NaN,NaN,NaN,NaN,NaN,0.2481,0.284,0.282,NaN,NaN,NaN,NaN,0.2642,0.252,0.3523,0.3914,NaN,NaN,NaN,NaN,NaN,0.2685,0.3666,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 11:00,0.1929,0.3195,0.3052,NaN,NaN,NaN,NaN,0.1519,0.2276,0.3367,0.3557,NaN,NaN,NaN,NaN,NaN,0.2477,0.2833,0.2801,NaN,NaN,NaN,NaN,0.2643,0.2525,0.3514,0.3901,NaN,NaN,NaN,NaN,NaN,0.2688,0.3656,NaN,NaN,NaN,NaN,NaN,0.1892
5/14/20 12:00,0.1922,0.3173,0.3033,NaN,NaN,NaN,NaN,0.1541,0.2268,0.3354,0.3542,NaN,NaN,NaN,NaN,NaN,0.247,0.2826,0.2784,NaN,NaN,NaN,NaN,0.2643,0.2526,0.3501,0.3885,NaN,NaN,NaN,NaN,NaN,0.2686,0.3641,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 13:00,0.1909,0.3151,0.3015,NaN,NaN,NaN,NaN,0.154,0.2268,0.3341,0.3527,NaN,NaN,NaN,NaN,NaN,0.2463,0.2814,0.2767,NaN,NaN,NaN,NaN,0.2643,0.2521,0.3487,0.3868,NaN,NaN,NaN,NaN,NaN,0.2679,0.3624,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 14:00,0.1892,0.314,0.3001,NaN,NaN,NaN,NaN,0.1539,0.2254,0.333,0.3515,NaN,NaN,NaN,NaN,NaN,0.2453,0.2807,0.2756,NaN,NaN,NaN,NaN,0.2644,0.2508,0.3475,0.3857,NaN,NaN,NaN,NaN,NaN,0.2664,0.3615,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 15:00,0.188,0.3128,0.2989,NaN,NaN,NaN,NaN,0.1511,0.2243,0.3318,0.3506,NaN,NaN,NaN,NaN,NaN,0.2441,0.2802,0.2749,NaN,NaN,NaN,NaN,0.2644,0.2498,0.3464,0.3848,NaN,NaN,NaN,NaN,NaN,0.2651,0.3595,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 16:00,0.1869,0.312,0.2974,NaN,NaN,NaN,NaN,0.1519,0.2233,0.3303,0.3493,NaN,NaN,NaN,NaN,NaN,0.2426,0.2795,0.2736,NaN,NaN,NaN,NaN,0.2643,0.2491,0.3448,0.3835,NaN,NaN,NaN,NaN,NaN,0.264,0.3577,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 17:00,0.1853,0.3117,0.2966,NaN,NaN,NaN,NaN,0.1521,0.2217,0.3296,0.3485,NaN,NaN,NaN,NaN,NaN,0.2423,0.2788,0.2732,NaN,NaN,NaN,NaN,0.2643,0.248,0.344,0.3829,NaN,NaN,NaN,NaN,NaN,0.2629,0.3566,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 18:00,0.1837,0.3092,0.2955,NaN,NaN,NaN,NaN,0.1531,0.2204,0.3285,0.3476,NaN,NaN,NaN,NaN,NaN,0.2413,0.2785,0.2725,NaN,NaN,NaN,NaN,0.2643,0.2474,0.343,0.3821,NaN,NaN,NaN,NaN,NaN,0.262,0.3554,NaN,NaN,NaN,NaN,NaN,0.1893
5/14/20 19:00,0.1832,0.3088,0.2952,NaN,NaN,NaN,NaN,0.1537,0.2207,0.3281,0.3473,NaN,NaN,NaN,NaN,NaN,0.2404,0.2789,0.2724,NaN,NaN,NaN,NaN,0.2644,0.247,0.3427,0.3819,NaN,NaN,NaN,NaN,NaN,0.2616,0.3549,NaN,NaN,NaN,NaN,NaN,0.1894
5/14/20 20:00,0.2286,0.3124,0.2966,NaN,NaN,NaN,NaN,0.1547,0.2961,0.3396,0.3471,NaN,NaN,NaN,NaN,NaN,0.2809,0.2808,0.2739,NaN,NaN,NaN,NaN,0.2643,0.2905,0.3458,0.3828,NaN,NaN,NaN,NaN,NaN,0.2944,0.3564,NaN,NaN,NaN,NaN,NaN,0.1894
5/14/20 21:00,0.2266,0.3129,0.297,NaN,NaN,NaN,NaN,0.1548,0.2881,0.342,0.3476,NaN,NaN,NaN,NaN,NaN,0.2781,0.281,0.2745,NaN,NaN,NaN,NaN,0.2644,0.2899,0.3493,0.3833,NaN,NaN,NaN,NaN,NaN,0.2959,0.3575,NaN,NaN,NaN,NaN,NaN,0.1895
5/14/20 22:00,0.2257,0.3131,0.2973,NaN,NaN,NaN,NaN,0.1533,0.2833,0.3432,0.348,NaN,NaN,NaN,NaN,NaN,0.2758,0.2806,0.2749,NaN,NaN,NaN,NaN,0.2645,0.2886,0.3516,0.3837,NaN,NaN,NaN,NaN,NaN,0.2961,0.3582,NaN,NaN,NaN,NaN,NaN,0.1895
5/14/20 23:00,0.2261,0.3131,0.2975,NaN,NaN,NaN,NaN,0.1548,0.2816,0.3439,0.3482,NaN,NaN,NaN,NaN,NaN,0.2761,0.2811,0.2751,NaN,NaN,NaN,NaN,0.2646,0.288,0.3532,0.384,NaN,NaN,NaN,NaN,NaN,0.2964,0.3587,NaN,NaN,NaN,NaN,NaN,0.1895
5/15/20 0:00,0.2271,0.3131,0.2976,NaN,NaN,NaN,NaN,0.1539,0.2814,0.3448,0.3483,NaN,NaN,NaN,NaN,NaN,0.2778,0.2814,0.2753,NaN,NaN,NaN,NaN,0.2646,0.2883,0.3548,0.3842,NaN,NaN,NaN,NaN,NaN,0.2972,0.3591,NaN,NaN,NaN,NaN,NaN,0.1895
5/15/20 1:00,0.227,0.313,0.2977,NaN,NaN,NaN,NaN,0.1564,0.2789,0.3454,0.3483,NaN,NaN,NaN,NaN,NaN,0.2773,0.2813,0.2755,NaN,NaN,NaN,NaN,0.2645,0.293,0.3561,0.3844,NaN,NaN,NaN,NaN,NaN,0.2968,0.3595,NaN,NaN,NaN,NaN,NaN,0.1895
5/15/20 2:00,0.2262,0.313,0.2977,NaN,NaN,NaN,NaN,0.1554,0.2767,0.3458,0.3484,NaN,NaN,NaN,NaN,NaN,0.2779,0.2812,0.2756,NaN,NaN,NaN,NaN,0.2645,0.2882,0.3573,0.3845,NaN,NaN,NaN,NaN,NaN,0.2963,0.3599,NaN,NaN,NaN,NaN,NaN,0.1896
5/15/20 3:00,0.2257,0.313,0.2977,NaN,NaN,NaN,NaN,0.154,0.2766,0.3461,0.3483,NaN,NaN,NaN,NaN,NaN,0.2757,0.2812,0.2756,NaN,NaN,NaN,NaN,0.2646,0.2878,0.3583,0.3846,NaN,NaN,NaN,NaN,NaN,0.2959,0.3601,NaN,NaN,NaN,NaN,NaN,0.1896
5/15/20 4:00,0.2258,0.3131,0.2976,NaN,NaN,NaN,NaN,0.1544,0.2767,0.3465,0.3483,NaN,NaN,NaN,NaN,NaN,0.2753,0.2813,0.2756,NaN,NaN,NaN,NaN,0.2644,0.2871,0.3592,0.3846,NaN,NaN,NaN,NaN,NaN,0.2955,0.3604,NaN,NaN,NaN,NaN,NaN,0.1896
5/15/20 5:00,0.2255,0.313,0.2975,NaN,NaN,NaN,NaN,0.1546,0.2757,0.3467,0.3482,NaN,NaN,NaN,NaN,NaN,0.2757,0.2813,0.2756,NaN,NaN,NaN,NaN,0.2643,0.2865,0.3599,0.3846,NaN,NaN,NaN,NaN,NaN,0.2952,0.3607,NaN,NaN,NaN,NaN,NaN,0.1896
5/15/20 6:00,0.2251,0.3131,0.2974,NaN,NaN,NaN,NaN,0.1527,0.2744,0.347,0.3482,NaN,NaN,NaN,NaN,NaN,0.2744,0.2813,0.2756,NaN,NaN,NaN,NaN,0.2644,0.2862,0.3606,0.3846,NaN,NaN,NaN,NaN,NaN,0.295,0.3609,NaN,NaN,NaN,NaN,NaN,0.1896
5/15/20 7:00,0.2251,0.3127,0.2974,NaN,NaN,NaN,NaN,0.1513,0.2726,0.3473,0.3481,NaN,NaN,NaN,NaN,NaN,0.2743,0.2813,0.2755,NaN,NaN,NaN,NaN,0.2643,0.286,0.3613,0.3845,NaN,NaN,NaN,NaN,NaN,0.2949,0.3613,NaN,NaN,NaN,NaN,NaN,0.1896
5/15/20 8:00,0.225,0.3126,0.2973,NaN,NaN,NaN,NaN,0.151,0.2721,0.3475,0.348,NaN,NaN,NaN,NaN,NaN,0.274,0.2813,0.2755,NaN,NaN,NaN,NaN,0.2644,0.2857,0.362,0.3845,NaN,NaN,NaN,NaN,NaN,0.2948,0.3616,NaN,NaN,NaN,NaN,NaN,0.1896
5/15/20 9:00,0.2255,0.3126,0.2972,NaN,NaN,NaN,NaN,0.151,0.2717,0.3477,0.348,NaN,NaN,NaN,NaN,NaN,0.2749,0.2814,0.2755,NaN,NaN,NaN,NaN,0.2644,0.2856,0.3625,0.3845,NaN,NaN,NaN,NaN,NaN,0.2947,0.3619,NaN,NaN,NaN,NaN,NaN,0.1896
5/15/20 10:00,0.225,0.3126,0.2971,NaN,NaN,NaN,NaN,0.1515,0.2719,0.348,0.3479,NaN,NaN,NaN,NaN,NaN,0.2745,0.2816,0.2754,NaN,NaN,NaN,NaN,0.2645,0.2856,0.363,0.3845,NaN,NaN,NaN,NaN,NaN,0.2948,0.3623,NaN,NaN,NaN,NaN,NaN,0.1896
